event_id,event_type,login,event_content,created_at
57827233,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-19T17:37:16+08:00
57827225,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-10-19T17:37:13+08:00
57825063,force_push_code,zhunaipan,强制推送 了代码,2021-10-19T17:26:14+08:00
57811098,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-10-19T16:19:49+08:00
57811096,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-19T16:19:48+08:00
57808364,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-19T16:07:56+08:00
57808356,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-10-19T16:07:55+08:00
57807414,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        stat/needs-squash
      
标签",2021-10-19T16:04:50+08:00
57807401,force_push_code,zhunaipan,强制推送 了代码,2021-10-19T16:04:48+08:00
57806910,add_label,I-am-a-robot,"添加了      
        &nbsp;
        stat/needs-squash
      
标签",2021-10-19T16:02:29+08:00
57806888,push_code,zhunaipan,推送了代码,2021-10-19T16:02:24+08:00
57801745,force_push_code,zhunaipan,强制推送 了代码,2021-10-19T15:40:13+08:00
57771628,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-10-19T11:56:44+08:00
57771620,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-19T11:56:40+08:00
57758318,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-19T10:48:43+08:00
57757080,,zhunaipan,关联了 mindspore/mindspore Issue I46D2C,2021-10-19T10:42:16+08:00
57757078,update_description,zhunaipan,更新了说明,2021-10-19T10:42:16+08:00
57754943,force_push_code,zhunaipan,强制推送 了代码,2021-10-19T10:32:01+08:00
57754947,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        stat/needs-squash
      
标签",2021-10-19T10:31:34+08:00
57752025,add_label,I-am-a-robot,"添加了      
        &nbsp;
        stat/needs-squash
      
标签",2021-10-19T10:16:40+08:00
57752018,force_push_code,zhunaipan,强制推送 了代码,2021-10-19T10:16:38+08:00
57721935,add_label,I-am-a-robot,"添加了      
        &nbsp;
        mindspore-cla/yes
      
标签",2021-10-18T21:26:42+08:00
57721934,add_label,I-am-a-robot,"添加了      
        &nbsp;
        can-review
      
标签",2021-10-18T21:26:41+08:00
57909986,merged_pr,I-am-a-robot,合并了Pull Request（通过 API 合并）,2021-10-20T14:42:13+08:00
57909979,add_label,I-am-a-robot,"添加了      
        &nbsp;
        approved
      
标签",2021-10-20T14:42:10+08:00
57909774,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        can-review
      
标签",2021-10-20T14:40:57+08:00
57909767,add_label,I-am-a-robot,"添加了      
        &nbsp;
        lgtm
      
标签",2021-10-20T14:40:56+08:00
57852900,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-passed
      
标签",2021-10-19T22:20:20+08:00
57852899,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-passed
      
标签",2021-10-19T22:20:18+08:00
57852895,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-passed
      
标签",2021-10-19T22:20:17+08:00
57852894,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-19T22:20:17+08:00
57847793,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-19T20:40:06+08:00
57847748,force_push_code,chenx2ovo,强制推送 了代码,2021-10-19T20:39:14+08:00
57847572,force_push_code,chenx2ovo,强制推送 了代码,2021-10-19T20:36:54+08:00
57847354,force_push_code,chenx2ovo,强制推送 了代码,2021-10-19T20:32:25+08:00
57847380,push_code,chenx2ovo,推送了代码,2021-10-19T20:32:05+08:00
57847133,force_push_code,chenx2ovo,强制推送 了代码,2021-10-19T20:30:01+08:00
57846894,force_push_code,chenx2ovo,强制推送 了代码,2021-10-19T20:26:33+08:00
57846449,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-passed
      
标签",2021-10-19T20:20:56+08:00
57846446,force_push_code,chenx2ovo,强制推送 了代码,2021-10-19T20:18:59+08:00
57430589,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-passed
      
标签",2021-10-14T23:57:45+08:00
57430588,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-passed
      
标签",2021-10-14T23:57:41+08:00
57430579,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-passed
      
标签",2021-10-14T23:57:39+08:00
57430578,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-14T23:57:38+08:00
57417275,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-14T19:59:27+08:00
57417122,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        stat/needs-squash
      
标签",2021-10-14T19:57:29+08:00
57417119,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-passed
      
标签",2021-10-14T19:57:29+08:00
57417118,force_push_code,douzir,强制推送 了代码,2021-10-14T19:57:27+08:00
57394157,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-passed
      
标签",2021-10-14T17:07:30+08:00
57394144,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-passed
      
标签",2021-10-14T17:07:26+08:00
57394141,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-passed
      
标签",2021-10-14T17:07:26+08:00
57394131,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-14T17:07:23+08:00
57375596,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-14T15:39:08+08:00
57375576,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-10-14T15:39:07+08:00
57375568,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-10-14T15:39:04+08:00
57375567,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-14T15:39:03+08:00
57368938,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-14T15:05:58+08:00
57368935,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-10-14T15:05:57+08:00
57311491,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-10-14T01:06:47+08:00
57311490,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-14T01:06:46+08:00
57311477,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-14T01:03:46+08:00
57311476,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-10-14T01:03:45+08:00
57311474,push_code,douzir,推送了代码,2021-10-14T01:03:26+08:00
57311443,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-10-14T01:01:18+08:00
57311442,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-14T01:01:17+08:00
57311415,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-14T00:58:15+08:00
57311414,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-10-14T00:58:14+08:00
57311383,push_code,douzir,推送了代码,2021-10-14T00:57:58+08:00
57311386,add_label,I-am-a-robot,"添加了      
        &nbsp;
        stat/needs-squash
      
标签",2021-10-14T00:56:29+08:00
57311346,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-10-14T00:51:13+08:00
57311345,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-14T00:51:06+08:00
57311276,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-14T00:48:03+08:00
57311275,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-10-14T00:48:00+08:00
57311265,force_push_code,douzir,强制推送 了代码,2021-10-14T00:47:56+08:00
57300349,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-10-13T19:47:23+08:00
57300341,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-13T19:47:20+08:00
57300002,force_push_code,douzir,强制推送 了代码,2021-10-13T19:44:21+08:00
57300119,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-13T19:44:18+08:00
57300117,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-10-13T19:44:17+08:00
57299593,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-10-13T19:38:07+08:00
57299592,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-13T19:38:06+08:00
57299256,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-13T19:34:03+08:00
57299252,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-10-13T19:34:00+08:00
57298636,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-10-13T19:26:45+08:00
57298635,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-13T19:26:44+08:00
57298382,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-13T19:23:19+08:00
57298280,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-passed
      
标签",2021-10-13T19:21:59+08:00
57298275,force_push_code,douzir,强制推送 了代码,2021-10-13T19:21:58+08:00
56221383,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-passed
      
标签",2021-09-27T20:33:19+08:00
56221381,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-09-27T20:33:19+08:00
56186755,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-09-27T17:34:40+08:00
56186754,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-09-27T17:34:39+08:00
56186870,force_push_code,douzir,强制推送 了代码,2021-09-27T17:33:48+08:00
56184360,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-09-27T17:24:15+08:00
56184357,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-09-27T17:24:15+08:00
56183666,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-09-27T17:20:57+08:00
56183661,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-09-27T17:20:56+08:00
56183548,force_push_code,douzir,强制推送 了代码,2021-09-27T17:20:00+08:00
56183233,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-09-27T17:19:09+08:00
56183229,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-09-27T17:19:08+08:00
56182474,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-09-27T17:15:20+08:00
56182465,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-09-27T17:15:19+08:00
56182550,force_push_code,douzir,强制推送 了代码,2021-09-27T17:14:07+08:00
56179860,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-09-27T17:04:34+08:00
56179854,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-09-27T17:04:31+08:00
56179305,force_push_code,douzir,强制推送 了代码,2021-09-27T17:01:57+08:00
56179178,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-09-27T17:01:16+08:00
56168084,force_push_code,douzir,强制推送 了代码,2021-09-27T16:16:17+08:00
56141066,force_push_code,douzir,强制推送 了代码,2021-09-27T14:19:41+08:00
56078465,add_label,I-am-a-robot,"添加了      
        &nbsp;
        mindspore-cla/yes
      
标签",2021-09-26T20:32:03+08:00
56078464,add_label,I-am-a-robot,"添加了      
        &nbsp;
        can-review
      
标签",2021-09-26T20:32:02+08:00
56078463,force_push_code,douzir,强制推送 了代码,2021-09-26T20:32:00+08:00
47983823,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-passed
      
标签",2021-07-06T18:47:28+08:00
43382402,add_label,test-bot,"添加了      
        &nbsp;
        comp/data
      
标签",2021-05-17T15:21:10+08:00
43279330,remove_label,qingfengli,"移除了      
        &nbsp;
        mindspore-cla/yes
      
标签",2021-05-15T14:49:14+08:00
43225970,add_label,mindspore_ci,"添加了      
        &nbsp;
        ci-pipeline-passed
      
标签",2021-05-14T16:34:03+08:00
43225967,remove_label,mindspore_ci,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-05-14T16:34:02+08:00
43168897,add_label,mindspore_ci,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-05-14T09:56:11+08:00
43168895,remove_label,mindspore_ci,"移除了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-05-14T09:56:09+08:00
43168837,force_push_code,chenx2ovo,强制推送 了代码,2021-05-14T09:55:41+08:00
43157793,add_label,mindspore_ci,"添加了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-05-14T02:23:55+08:00
43157792,remove_label,mindspore_ci,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-05-14T02:23:54+08:00
43157228,add_label,mindspore_ci,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-05-14T00:59:20+08:00
43157227,remove_label,mindspore_ci,"移除了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-05-14T00:59:19+08:00
43142147,add_label,mindspore_ci,"添加了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-05-13T18:49:59+08:00
43142143,remove_label,mindspore_ci,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-05-13T18:49:58+08:00
43093171,add_label,mindspore_ci,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-05-13T14:16:18+08:00
43093167,remove_label,mindspore_ci,"移除了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-05-13T14:16:16+08:00
43085849,add_label,mindspore_ci,"添加了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-05-13T13:10:28+08:00
43085847,remove_label,mindspore_ci,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-05-13T13:10:27+08:00
43058259,add_label,mindspore_ci,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-05-13T09:27:48+08:00
43058255,remove_label,mindspore_ci,"移除了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-05-13T09:27:47+08:00
43050367,add_label,mindspore_ci,"添加了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-05-13T01:32:44+08:00
43050366,remove_label,mindspore_ci,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-05-13T01:32:43+08:00
43050151,add_label,mindspore_ci,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-05-13T01:02:44+08:00
